TIME_STAMP,MODE,LATITUDE,LONGITUDE,DIRECTION,T_LATITUDE,T_LONGITUDE,SERVO_PW,THRUSTER_PW,T_DIRECTION,T_DISTANCE
11:11:20.0,AN,35.43617666666667,136.12843666666666,275.83987487338413,35.436,136.12,1472.3623204222445,1880,268.5302024741505,765.4497143642647
11:11:20.0,AN,35.43617666666667,136.12843666666666,275.83987487338413,35.436,136.12,1472.2107092743945,1880,268.5302024741505,765.4497143642647
11:11:21.0,AN,35.43617833333333,136.128415,275.3934129654388,35.436,136.12,1472.9484403870817,1880,268.5124885830951,763.4900139829174
11:11:21.0,AN,35.43617833333333,136.128415,275.3934129654388,35.436,136.12,1472.8056952343009,1880,268.5124885830951,763.4900139829174
11:11:21.0,AN,35.43617833333333,136.128415,275.3934129654388,35.436,136.12,1472.662956491956,1880,268.5124885830951,763.4900139829174
11:11:22.0,AN,35.436175,136.128395,258.43914409187124,35.436,136.12,1507.8514706635392,1880,268.53683838222304,761.667084063736
11:11:22.0,AN,35.436175,136.128395,258.43914409187124,35.436,136.12,1508.061762578642,1880,268.53683838222304,761.667084063736
11:11:22.0,AN,35.436175,136.128395,258.43914409187124,35.436,136.12,1508.272050385259,1880,268.53683838222304,761.667084063736
11:11:23.0,AN,35.436173333333336,136.12837833333333,263.00278859321025,35.436,136.12,1498.9989585557526,1880,268.54789916128874,760.1512056912472
11:11:23.0,AN,35.436173333333336,136.12837833333333,263.00278859321025,35.436,136.12,1499.114481099778,1880,268.54789916128874,760.1512056912472
11:11:24.0,AN,35.43617166666667,136.12836,263.6334191580924,35.436,136.12,1497.9387412001058,1880,268.55871603723006,758.4842387659232
11:11:24.0,AN,35.43617166666667,136.12836,263.6334191580924,35.436,136.12,1498.0413491635,1880,268.55871603723006,758.4842387659232
11:11:24.0,AN,35.43617166666667,136.12836,263.6334191580924,35.436,136.12,1498.1439573644593,1880,268.55871603723006,758.4842387659232
11:11:25.0,AN,35.43617166666667,136.12834,270.0000058040632,35.436,136.12,1484.9821197519204,1880,268.5552495814866,756.6708363924772
11:11:25.0,AN,35.43617166666667,136.12834,270.0000058040632,35.436,136.12,1484.9520598437389,1880,268.5552495814866,756.6708363924772
11:11:25.0,AN,35.43617166666667,136.12834,270.0000058040632,35.436,136.12,1484.922000092402,1880,268.5552495814866,756.6708363924772
11:11:26.0,AN,35.436173333333336,136.12832166666666,276.3665914800423,35.436,136.12,1471.629585844066,1880,268.53798236376304,755.013264258071
