TIME_STAMP,MODE,LATITUDE,LONGITUDE,HEADING,SPEED,T_INDEX,T_LATITUDE,T_LONGITUDE,T_BEARING,T_DISTANCE,SERVO_PW,THR_PW,ERR_BACK,CURRENT,VOLTAGE,POWER
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1110,0.0,15.0,11.555,190
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1310,0.0,375.0,11.4875,4280
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1155,0.0,390.0,11.5,4340
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1661,1170,0.0,172.5,11.53125,2010
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,185.0,11.5275,2070
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1170,0.0,180.0,11.52875,2090
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1659,1169,0.0,157.5,11.53,1800
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1170,0.0,175.0,11.525,2110
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1170,0.0,157.5,11.53,1830
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,171.25,11.526250000000001,2090
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1170,0.0,180.0,11.525,2100
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,177.5,11.52375,2040
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,173.75,11.525,2070
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,178.75,11.52375,2050
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,185.0,11.52375,1980
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1170,0.0,172.5,11.526250000000001,1920
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,157.5,11.526250000000001,1820
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,180.0,11.52375,2040
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,158.75,11.525,1820
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,171.25,11.5225,1980
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,182.5,11.52125,2100
,RC,0.0,0.0,0.0,0.0,0,35.710887,139.761674,0.0,0.0,1660,1175,0.0,183.75,11.5225,2070
